booking_id,passenger_id,flight_id,booking_date,status,seat_number,payment_count,valid_payment_amount,missing_payment_amounts,payment_status_issue,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight,flight_match_status,passport_hash,emergency_contact_name_masked,emergency_contact_phone_masked
B1752,P1160,AI014,2025-08-13 11:37:36.952,CANCELLED,34F,0.0,0.0,0.0,No Issue,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,207.0,HYD → MAA,2026-04-18,2026-04-18,10.0,13.0,False,Matched,cb0d89eb3ea58cb91146ee8052f45a7fe0ad6d3db5467e27a9d394c780fbb7ce,H***a,**********6711
B1753,P1199,SJ152,2025-08-08 11:37:36.952,CANCELLED,5C,1.0,4016.57,0.0,Cancelled With Payment,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,01:41:00,101.0,BOM → DEL,2026-04-18,2026-04-18,12.0,13.0,False,Matched,57c7287ec752f50e973f11ed869acf36edb4716f811c42c9fac91150c85cd0f4,H***n,**********3127
B1754,P1215,SJ060,2026-02-11 11:37:36.952,PENDING,3C,1.0,12013.34,0.0,No Issue,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,04:55:00,295.0,HYD → CCU,2026-04-18,2026-04-18,8.0,13.0,False,Matched,c457b729a60b5bd0660e3464dbf0613134b078e739a9fc66c1718fa404f873df,K***u,**********2758
B1755,P1945,AI127,2026-02-17 11:37:36.952,CANCELLED,10F,1.0,4760.39,0.0,Cancelled With Payment,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,03:08:00,188.0,DEL → HYD,2026-04-18,2026-04-18,10.0,13.0,False,Matched,d9281b4addffec4d0a79cd5677d2967e710f81fb6c5a3f8abf5ff5f3d5416519,I***m,**********8329
B1756,P1211,SJ096,2026-01-27 11:37:36.952,PENDING,11F,1.0,0.0,1.0,Missing Payment Amount,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,196.0,DEL → HYD,2026-04-18,2026-04-18,10.0,13.0,False,Matched,7270e53e6e1099f38fe0853bbe5c409c116913047127c2d588f40e5e72007f68,P***y,**********1838
B1757,P1507,AI215,2025-04-24 11:37:36.952,PENDING,22B,1.0,1608.39,0.0,No Issue,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,01:36:00,96.0,BLR → DEL,2026-04-18,2026-04-18,12.0,13.0,False,Matched,951783aef93037db5f1bd019480e7eb982ffee531274bd88d835706eea9a6b9f,V***l,**********7329
B1758,P1015,UK009,2026-02-28 11:37:36.952,CANCELLED,26B,1.0,8260.94,0.0,Cancelled With Payment,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,02:07:00,127.0,BOM → DEL,2026-04-18,2026-04-18,11.0,13.0,False,Matched,da3cc671cfd39e8a9edcef4124d1c8d745e29d19c9b8f8d350038a2ca174cb24,K***r,**********6016
B1759,P1497,AI171,2025-10-26 11:37:36.952,PENDING,16F,2.0,10926.0,0.0,No Issue,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,02:43:00,163.0,MAA → BLR,2026-04-18,2026-04-18,10.0,13.0,False,Matched,a610bf56c1a436f6406856ae640d151b444d6230159cca584c46c202d5275f7a,T***l,**********8264
B1760,P1883,UK151,2026-01-14 11:37:36.952,CANCELLED,31B,1.0,12133.03,0.0,Cancelled With Payment,UNKNOWN,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,199.0,BOM → CCU,2026-04-18,2026-04-18,10.0,13.0,False,Matched,f95268e21cabf4904ab450e7e022c716e5ccda5b5560261842adc704b1d6ea80,C***i,**********3665
B1761,P1331,AI099,2025-05-22 11:37:36.952,CONFIRMED,15A,4.0,35672.39,0.0,No Issue,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,02:22:00,142.0,BLR → BOM,2026-04-18,2026-04-18,11.0,13.0,False,Matched,bb977b2f4251ccba9fd1c29d02b619ccbabb38395b830712865aaaa5dedec800,C***r,**********7364
B1762,P1716,UK050,2025-06-04 11:37:36.952,CONFIRMED,32B,2.0,13897.13,0.0,No Issue,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,00:39:00,39.0,BOM → DEL,2026-04-18,2026-04-18,12.0,13.0,False,Matched,0dddf52e82351b07a8bd47ae931166a69f97fc9b7ae0880708d169898fdee7d2,B***i,**********7986
B1763,P1876,UK092,2025-10-06 11:37:36.952,CANCELLED,3B,1.0,0.0,1.0,Missing Payment Amount,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,01:35:00,95.0,MAA → BLR,2026-04-18,2026-04-18,11.0,13.0,False,Matched,1057e76832fa8edb3205486a5e322787dded5eae85a6c11fd9ffe36c1fde4d7f,D***a,**********6964
B1764,P1550,SJ058,2025-06-20 11:37:36.952,CANCELLED,13B,1.0,10528.45,0.0,Cancelled With Payment,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,04:16:00,256.0,DEL → HYD,2026-04-18,2026-04-18,8.0,13.0,False,Matched,7b1dc121358b8506a6463d12cd32ffc5395fedb0b4ec9c2c2670f13429d7ecb2,M***i,**********7667
B1765,P1600,SJ090,2025-12-21 11:37:36.952,CANCELLED,1C,2.0,23925.48,0.0,Cancelled With Payment,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,167.0,HYD → MAA,2026-04-18,2026-04-18,10.0,13.0,False,Matched,bc699cdb65e77f343e6d979dc3f9030fc15fc963b7c9398449f350ccfc0872ac,Z***l,**********3223
B1766,P1941,6F173,2025-09-07 11:37:36.952,CANCELLED,1F,0.0,0.0,0.0,No Issue,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,00:49:00,49.0,BOM → CCU,2026-04-18,2026-04-18,12.0,13.0,False,Matched,b94872c224622b0ce5080503d9d1cd35ba605be3fe9fc6bdc7d676a34200c026,R***l,**********3967
B1767,P1255,AI186,2025-11-19 11:37:36.952,CONFIRMED,6D,2.0,10462.21,0.0,No Issue,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,01:54:00,114.0,DEL → BOM,2026-04-18,2026-04-18,11.0,13.0,False,Matched,93d1331aff7bfd2d7b8fff1e3227f5bbf7a9c3472e7dfda6ba9fa564f33c466e,I***a,**********8557
B1768,P1991,AI130,2026-03-23 11:37:36.952,PENDING,13C,1.0,2835.7,0.0,No Issue,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,161.0,BOM → BLR,2026-04-18,2026-04-18,10.0,12.0,False,Matched,bd0ae61fb994748f8981e22e0864197bcf658156fae0a1afe7eff40a6be5e512,G***n,**********3715
B1769,P1765,SJ111,2025-11-23 11:37:36.952,,6F,2.0,2465.29,0.0,No Issue,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,01:12:00,72.0,DEL → MAA,2026-04-18,2026-04-18,11.0,12.0,False,Matched,2aa72f01f02e416a60a11965b1b141bdef0d0d6220b1bac749f25c319eb0b32d,J***i,**********9187
B1770,P1727,6F203,2025-08-04 11:37:36.952,CONFIRMED,8D,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,01:51:00,111.0,BLR → HYD,2026-04-18,2026-04-18,11.0,12.0,False,Matched,214d210c97b4b26a82ef4c347962d091595a029263489da1af595e48694d511b,R***a,**********4847
B1771,P1879,6F138,2025-05-24 11:37:36.952,PENDING,1F,1.0,6761.89,0.0,No Issue,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,03:04:00,184.0,HYD → BLR,2026-04-18,2026-04-18,9.0,12.0,False,Matched,e32408bdbc25cb92de72bd47ac64e79d7da49caad4707750cb7b1b887207623f,R***u,**********1929
B1772,P1814,6F109,2025-08-29 11:37:36.952,,10B,0.0,0.0,0.0,No Issue,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,00:51:00,51.0,BLR → BOM,2026-04-18,2026-04-18,12.0,12.0,False,Matched,5855b49d3fa8689fc958a594f6848ef6f8f3acaee173f7120117654f93900af9,H***r,**********0379
B1773,P1171,AI074,2026-01-01 11:37:36.952,PENDING,16E,1.0,11699.42,0.0,No Issue,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,00:47:00,47.0,CCU → BOM,2026-04-18,2026-04-18,12.0,12.0,False,Matched,f95c87cfa5819590cb47e2239e7fe05384d9cc30bee29d7e572913ef05b77417,W***k,**********2633
B1774,P1648,UK161,2026-01-07 11:37:36.952,CANCELLED,1B,0.0,0.0,0.0,No Issue,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,163.0,BLR → BOM,2026-04-18,2026-04-18,10.0,12.0,False,Matched,b69a687b1873cd903818aeb62f714ea600f0ba2e9f260ba218f6998d198052d1,J***n,**********8399
B1775,P1999,AI008,2025-06-19 11:37:36.952,CANCELLED,14B,1.0,13185.54,0.0,Cancelled With Payment,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,02:00:00.299000,120.0,BOM → CCU,2026-04-18,2026-04-18,10.0,12.0,False,Matched,60b57faf4fc883ab158282ce4c652b2aba0e8e396b21695cdf3553c23a4d0338,A***a,**********5751
B1776,P1497,UK121,2025-12-27 11:37:36.952,CANCELLED,17A,2.0,16692.14,0.0,Cancelled With Payment,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,04:00:00,240.0,BLR → BOM,2026-04-18,2026-04-18,8.0,12.0,False,Matched,69033b999023067ed715d78dd76665001d2c858fcd955b670d56f5ae490c22b5,P***r,**********4805
B1777,P1470,6F154,2025-04-26 11:37:36.952,CONFIRMED,11A,1.0,9927.3,0.0,No Issue,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,00:57:00,57.0,CCU → DEL,2026-04-18,2026-04-18,11.0,12.0,False,Matched,0bb25a612cf987a76101212c1d45f5e444951ffe58905a4091aa1aa7ab6bfb5f,Q***e,**********2332
B1778,P1383,6F161,2025-08-01 11:37:36.952,CONFIRMED,10D,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,00:57:00,57.0,MAA → DEL,2026-04-18,2026-04-18,11.0,12.0,False,Matched,a933d60d9bdbe9c03f7374e6b3988fedd4726c1a5f82ecb66a4ca59d02f811c8,C***i,**********3333
B1779,P1689,6F153,2026-02-01 11:37:36.952,PENDING,22B,1.0,8876.97,0.0,No Issue,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,03:57:00,237.0,CCU → BLR,2026-04-18,2026-04-18,8.0,12.0,False,Matched,b5efe065917d66b8641f2980257325b859f9bfdd8b3ebe214a4f4cb3f611a9e7,H***h,**********8308
B1780,P1588,6F225,2026-02-10 11:37:36.952,PENDING,11B,0.0,0.0,0.0,No Issue,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,04:39:00,279.0,HYD → CCU,2026-04-18,2026-04-18,7.0,12.0,False,Matched,1e0494cc0f478fece310f0c9a04c4046576842db063e56526610f71c6ceebbe1,F***t,**********0421
B1781,P1699,AI191,2026-02-09 11:37:36.952,PENDING,18C,0.0,0.0,0.0,No Issue,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,04:01:00,241.0,BLR → MAA,2026-04-18,2026-04-18,7.0,11.0,False,Matched,36e8c8067645e94b683bf26d3869c97d310f0cb7cbd50fc31eab95c6cf8c528f,D***l,**********6256
B1782,P1506,AI218,2025-08-18 11:37:36.952,CONFIRMED,25F,1.0,4755.95,0.0,No Issue,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,03:00:00,180.0,BOM → CCU,2026-04-18,2026-04-18,8.0,11.0,False,Matched,7b5566e1bf897dadaf93594a0b86ad8c5787e64433947ce9f7d2296fe6d0c24f,P***n,**********4515
B1783,P1991,6F267,2025-09-28 11:37:36.952,PENDING,25D,1.0,8201.65,0.0,No Issue,UNKNOWN,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,03:53:00,233.0,DEL → MAA,2026-04-18,2026-04-18,7.0,11.0,False,Matched,8b07c6c20b2383a73c187de79250ad8d663ca6deaa62bca12103f00046626c89,S***l,**********0935
B1784,P1526,UK125,2025-08-20 11:37:36.952,CANCELLED,1B,1.0,1577.5,0.0,Cancelled With Payment,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,04:46:00,286.0,HYD → BOM,2026-04-18,2026-04-18,6.0,11.0,False,Matched,3886a1faa09b685180a1f650d9bd8bcbe33221089b8cbbda1ce4fb01c4a0ae19,S***k,**********5181
B1785,P1803,6F208,2025-08-19 11:37:36.952,PENDING,1B,1.0,2489.15,0.0,No Issue,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,03:07:00,187.0,CCU → BOM,2026-04-18,2026-04-18,8.0,11.0,False,Matched,c78fd77799b368fee0424822dcda842cf68d278bc15c4a2fc99f66f8b08dd98a,I***n,**********6443
B1786,P1830,6F119,2026-02-12 11:37:36.952,CANCELLED,26B,1.0,14801.3,0.0,Cancelled With Payment,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,02:14:00,134.0,DEL → BOM,2026-04-18,2026-04-18,9.0,11.0,False,Matched,1fc08c52c32651a5753af897c83065e4e1768f3cb43b2c0a521b10bb2c49cce6,A***i,**********4345
B1787,P1324,AI063,2025-07-11 11:37:36.952,CONFIRMED,1E,3.0,13330.68,0.0,No Issue,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,04:23:00,263.0,HYD → BLR,2026-04-18,2026-04-18,7.0,11.0,False,Matched,3ea97cb742b62d1a00c376fc6ad1a8b9c04130db401878420481abffdd202246,F***i,**********6387
B1788,P1213,UK016,2025-06-05 11:37:36.952,CANCELLED,2B,0.0,0.0,0.0,No Issue,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,00:40:00,40.0,DEL → CCU,2026-04-18,2026-04-18,10.0,11.0,False,Matched,5393a4a8aec23638a4349c3e888ef2a80425e532005ce2fd5f8dab705396e0d7,J***e,**********9612
B1789,P1207,6F048,2026-01-13 11:37:36.952,CANCELLED,30F,1.0,11758.27,0.0,Cancelled With Payment,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,51.0,HYD → DEL,2026-04-18,2026-04-18,10.0,11.0,False,Matched,29118d6e6864630097d1ab77ff7e57b8c4d4436a7fdca4a69f2b1b927d534fc2,N***n,**********9133
B1790,P1168,6F266,2025-04-23 11:37:36.952,CANCELLED,28A,2.0,4971.8,0.0,Cancelled With Payment,UNKNOWN,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,88.0,CCU → MAA,2026-04-18,2026-04-18,9.0,11.0,False,Matched,09696b649598115db9697a17c925dc8a9ee1e8c1ee30028c010703e330d85b71,L***a,**********5551
B1791,P1329,AI167,2026-02-24 11:37:36.952,CONFIRMED,3C,0.0,0.0,0.0,Confirmed Without Payment,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,04:27:00,267.0,BLR → DEL,2026-04-18,2026-04-18,6.0,11.0,False,Matched,377ee23c58948a5dc420433e61d4af59dfe3a0fa3d8e141b426612934e80745b,B***e,**********4040
B1792,P1279,6F165,2026-01-17 11:37:36.952,CONFIRMED,8E,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,58.0,BLR → BOM,2026-04-18,2026-04-18,10.0,11.0,False,Matched,2921dbc35c449f8fc04f91f7514cce6ee81dec4d6ea84fb1ee5d9f8e065d0f29,E***r,**********4900
B1793,P1977,SJ104,2025-11-25 11:37:36.952,CONFIRMED,14C,1.0,12515.25,0.0,No Issue,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,60.0,HYD → DEL,2026-04-18,2026-04-18,10.0,11.0,False,Matched,a7dfd0570e55a09376713a56beb8c17ce8743f5c81bc54ca8eae3f40b6d701ab,J***k,**********6899
B1794,P1304,UK160,2025-06-26 11:37:36.952,CONFIRMED,8D,0.0,0.0,0.0,Confirmed Without Payment,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,256.0,BLR → BOM,2026-04-18,2026-04-18,6.0,10.0,False,Matched,c779190e99477ab32b28f6daa0151e0eab1034ca0e5acd3f9e4ffc8b3259756e,L***i,**********2055
B1795,P1145,UK160,2026-03-21 11:37:36.952,PENDING,9C,1.0,11714.65,0.0,No Issue,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,256.0,BLR → BOM,2026-04-18,2026-04-18,6.0,10.0,False,Matched,b3312b0b6152eceb5135cd803214643e78f361ce1c8cefe7e46a45e57cf1d442,M***a,**********1256
B1796,P1774,SJ230,2025-11-28 11:37:36.952,CONFIRMED,9B,0.0,0.0,0.0,Confirmed Without Payment,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,04:35:00,275.0,BOM → CCU,2026-04-18,2026-04-18,6.0,10.0,False,Matched,912c45fda4856be49228fe91f4a1277214e15732ab0c8280464a9b9b14716d3d,K***u,**********4004
B1797,P1515,AI042,2025-06-03 11:37:36.952,CANCELLED,1A,0.0,0.0,0.0,No Issue,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,64.0,CCU → DEL,2026-04-18,2026-04-18,9.0,10.0,False,Matched,eea73527e427e74aa79e60b8884456a3a517f9d59ce7b7b8d774cae0e0b4198e,S***e,**********9536
B1798,P1089,UK197,2025-05-16 11:37:36.952,CONFIRMED,23E,2.0,14793.78,1.0,Missing Payment Amount,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,01:32:00,92.0,BLR → HYD,2026-04-18,2026-04-18,9.0,10.0,False,Matched,9c71f9d3a6e780e79d360d616348fe272d3e537e49bab8068cf40013d6ab04d3,L***e,**********7952
B1799,P1452,AI107,2026-02-05 11:37:36.952,PENDING,16E,0.0,0.0,0.0,No Issue,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,46.0,HYD → CCU,2026-04-18,2026-04-18,10.0,10.0,False,Matched,6bf15e3f33b925a335606a3f9cc3a8ca22a6a97aee7599432dd968133d716345,J***o,**********3044
B1800,P1059,SJ128,2025-08-22 11:37:36.952,PENDING,7F,1.0,4478.56,0.0,No Issue,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,03:03:00,183.0,CCU → BLR,2026-04-18,2026-04-18,7.0,10.0,False,Matched,eef52c1399aedc9a0c59664725cae3b046b594615a0160dcd904b485b78e0246,D***k,**********2677
B1801,P1310,6F121,2026-04-14 11:37:36.952,PENDING,34F,0.0,0.0,0.0,No Issue,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,04:58:00,298.0,HYD → MAA,2026-04-18,2026-04-18,5.0,10.0,False,Matched,2137a0d6eb13d49ad96fd4d2057c59000a1a3b5e24e1f688c05f746feab81733,Z***r,**********4800
B1802,P1527,AI111,2025-06-30 11:37:36.952,,16B,1.0,2072.55,0.0,No Issue,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,02:59:00,179.0,MAA → CCU,2026-04-18,2026-04-18,7.0,10.0,False,Matched,54ef2484bfb7d6fcd9c07e7406715d71ccf8e7676066f0c2ce34a41873c103c6,A***l,**********6611
B1803,P1226,SJ137,2026-02-21 11:37:36.952,CONFIRMED,24F,1.0,5663.2,0.0,No Issue,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,04:06:00,246.0,CCU → DEL,2026-04-18,2026-04-18,6.0,10.0,False,Matched,3c71fb9d6c85ef2d0b970be13d1e8c3d49d7cdbb3c5a482bda256bec2c96ed52,X***a,**********2358
B1804,P1473,AI232,2025-11-12 11:37:36.952,CONFIRMED,1F,1.0,9496.04,0.0,No Issue,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,03:30:00,210.0,DEL → BLR,2026-04-18,2026-04-18,6.0,10.0,False,Matched,516fa95af3ca4c7b4bab79741cbf204d847ccf30c100dc5a5ac9f2d781da663e,L***l,**********7409
B1805,P1977,SJ113,2025-10-26 11:37:36.952,CONFIRMED,14B,1.0,0.0,1.0,Missing Payment Amount,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,02:00:00.298000,120.0,BLR → BOM,2026-04-18,2026-04-18,8.0,10.0,False,Matched,56d5c7476d10e16412dd57f2a6e0c1be1067f48d4b502f9a6ba39e110fa30d92,A***d,**********0072
B1806,P1540,AI117,2025-08-02 11:37:36.952,CANCELLED,17A,1.0,14488.78,0.0,Cancelled With Payment,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,01:51:00,111.0,HYD → BLR,2026-04-18,2026-04-18,8.0,10.0,False,Matched,b6e51833d26c78a53bb09873a7edda69d8a2039f6507341a66251cceb8507474,S***a,**********5917
B1807,P1662,6F185,2025-06-28 11:37:36.952,CANCELLED,12C,1.0,1759.8,0.0,Cancelled With Payment,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,02:19:00,139.0,CCU → DEL,2026-04-18,2026-04-18,7.0,10.0,False,Matched,e37166d7121c8d90f38e15c5d648e97f2423389910b4e31391a53eeaaad549a2,B***n,**********0544
B1808,P1756,AI194,2026-01-26 11:37:36.952,PENDING,3B,0.0,0.0,0.0,No Issue,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,04:29:00,269.0,MAA → BLR,2026-04-18,2026-04-18,5.0,9.0,False,Matched,24f75f7198e41855863afbee5d7465be7050a2bcec2413b7b425d5bfd08c7355,R***s,**********8184
B1809,P1781,UK045,2026-04-09 11:37:36.952,PENDING,13B,1.0,2114.98,0.0,No Issue,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,01:45:00,105.0,MAA → HYD,2026-04-18,2026-04-18,7.0,9.0,False,Matched,4568afa34a4cb48fdc7ec77f9022dbc77e8db95c1ab3c337e0d302ee780a24b7,K***h,**********6068
B1810,P1078,6F228,2026-03-20 11:37:36.952,CONFIRMED,34B,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,04:51:00,291.0,HYD → MAA,2026-04-18,2026-04-18,4.0,9.0,False,Matched,703372582d619254cec03f93a7f2c0ccbd7c2504a9714dec129d45a21765482b,S***a,**********6421
B1811,P1432,SJ190,2026-04-04 11:37:36.952,CANCELLED,25A,1.0,9625.29,0.0,Cancelled With Payment,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,04:28:00,268.0,BOM → CCU,2026-04-18,2026-04-18,4.0,9.0,False,Matched,d65fda1865faf86bea04d8907bf8bd48610c6d74daf9aa08322341c35138eb23,S***l,**********0858
B1812,P1800,AI156,2026-01-06 11:37:36.952,CANCELLED,8A,1.0,1736.99,0.0,Cancelled With Payment,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,01:43:00,103.0,CCU → BOM,2026-04-18,2026-04-18,7.0,9.0,False,Matched,eb85d00ee61f47fb3564718e09ca5c549282c6b366ebc3c3b4d9103eaf0f5431,E***n,**********5943
B1813,P1152,AI104,2025-04-21 11:37:36.952,,9D,0.0,0.0,0.0,No Issue,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,01:45:00,105.0,MAA → HYD,2026-04-18,2026-04-18,7.0,9.0,False,Matched,5b4553e334b63a708f2ef02f87c86d2f2449422c944a5781b0861b4b073ab75b,D***n,**********9254
B1814,P1788,UK033,2025-06-22 11:37:36.952,CONFIRMED,26C,2.0,9940.19,0.0,No Issue,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,04:44:00,284.0,HYD → DEL,2026-04-18,2026-04-18,4.0,9.0,False,Matched,65e8422d839596f942c9cf2923fb31cee842641790c8d4e3ea3710d5d7571349,C***r,**********2354
B1815,P1400,UK137,2025-05-01 11:37:36.952,PENDING,3C,2.0,6355.84,0.0,No Issue,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,02:10:00,130.0,BOM → MAA,2026-04-18,2026-04-18,7.0,9.0,False,Matched,2484c5616cc9fb06c16949a02384f853845691b6b9ac16c887c8f541caeb4eac,O***k,**********2431
B1816,P1278,UK214,2025-06-21 11:37:36.952,PENDING,20F,2.0,4762.94,1.0,Missing Payment Amount,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,03:40:00,220.0,HYD → DEL,2026-04-18,2026-04-18,5.0,9.0,False,Matched,cce67ae025959daaa0c33441e12d74ab330c519a30fcca05bce886d7ea18481c,Y***r,**********0724
B1817,P1056,6F033,2025-06-07 11:37:36.952,PENDING,28D,2.0,19018.62,0.0,No Issue,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,02:00:00,120.0,DEL → HYD,2026-04-18,2026-04-18,7.0,9.0,False,Matched,ed6179e2a5466ef6f12a6b58e42f42ce65cb0ee40f629a71866e3e4a7a7980f0,J***r,**********5836
B1818,P1976,AI114,2025-11-07 11:37:36.952,CONFIRMED,26B,1.0,4317.72,0.0,No Issue,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,01:15:00,75.0,CCU → DEL,2026-04-18,2026-04-18,7.0,9.0,False,Matched,e77286a7fc8c0918f3b11f1bcae191b56ddb149fc16ce1ca86cce608f8b6b052,L***a,**********6645
B1819,P1185,AI017,2026-01-19 11:37:36.952,CONFIRMED,21E,0.0,0.0,0.0,Confirmed Without Payment,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,03:33:00,213.0,CCU → BOM,2026-04-18,2026-04-18,5.0,8.0,False,Matched,89253e839728ffee2e752cee367b1737c78c3c351d747362ebe526f49c2bc456,W***l,**********3150
B1820,P1397,6F244,2025-12-01 11:37:36.952,PENDING,18E,2.0,22474.87,0.0,No Issue,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,01:24:00,84.0,MAA → CCU,2026-04-18,2026-04-18,7.0,8.0,False,Matched,c02bc93ead6158f637fcbcc9d2144ce70812bb1ca39829eae4a6173900020523,J***y,**********9804
